agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd
USGS,431116100453901, 37N29W 9CDCA,GW,43.18805556,-100.7611111,R,NAD83, 2831, 10,NGVD29,10140203
USGS,431116101162501, 37N33W 7CC,GW,43.18777778,-101.2736111,F,NAD83,,,,10140203
USGS,431116101200201, 37N34W10CC,GW,43.1877787,-101.3343168,M,NAD83, 2982,111,NGVD29,10140203
USGS,431116101200202, 37N34W10CC2,GW,43.1877787,-101.3343168,M,NAD83, 2982,111,NGVD29,10140203
USGS,431117101165601, 37N33W 7DCA,GW,43.18805745,-101.2626503,F,NAD83, 3000.00, 30,NGVD29,10140203
USGS,431118099512601, 97N76W29DB,GW,43.1883359,-99.8576167,T,NAD83, 2400, 10,NGVD29,10150006
USGS,431118101170601, 37N33W12DC,GW,43.1883349,-101.285428,T,NAD83, 3034, 20,NGVD29,10140203
USGS,431119100514701, 37N30W10C,GW,43.18861606,-100.8634783,M,NAD83, 2725, 30,NGVD29,10140203
USGS,431119100514702, 37N30W10C2,GW-TH,43.18861606,-100.8634783,M,NAD83, 2725, 30,NGVD29,10140203
USGS,431119100514703, 37N30W10C3,GW,43.18861606,-100.8634783,M,NAD83, 2725, 30,NGVD29,10140203
USGS,431121101154001, 37N33W 7DDB,GW,43.1891685,-101.2615391,T,NAD83, 3001, 25,NGVD29,10140203
USGS,431122100551201, 37N30W 7CDBA,GW,43.18944444,-100.9177778,R,NAD83, 2770, 20,NGVD29,10140203
USGS,431122100551202, 37N30W 7CDBA2,GW,43.19,-100.9188889,R,NAD83, 2770, 10,NGVD29,10140203
USGS,431123100364101, 37N28W10DAA,GW,43.1936165,-100.6120816,T,NAD83, 2746, 10,NGVD29,10150006
USGS,431123100372901, 37N28W10C,GW-TH,43.1908387,-100.6256931,T,NAD83, 2762, 25,NGVD29,10150006
USGS,431124100432201, 37N29W11CDAA,GW,43.19,-100.7230556,R,NAD83, 2822,  5,NGVD29,10150006
USGS,431124101082201, 37N32W 7DADB,GW,43.19000325,-101.1398719,S,NAD83, 3130, 10,NGVD29,10140203
USGS,431124101161501, 37N33W 7C,GW,43.1900017,-101.2712613,T,NAD83, 3034, 25,NGVD29,10140203
USGS,431125100454801, 37N29W 9CBBA,GW,43.1947222,-100.7672222,R,NAD83, 2825, 10,NGVD29,10140203
USGS,431125100454901, 37N29W 9C,GW,43.1902828,-100.7640309,F,NAD83,,,,10140203
USGS,431126100321001, 37N27W 8D,GW,43.190839,-100.5354124,M,NAD83, 2553, 10,NGVD29,10150006
USGS,431126100580801, 37N31W10DBC,GW,43.1905604,-100.9693148,F,NAD83, 2570, 20,NGVD29,10140203
USGS,431126101201001, 37N34W 9DA,GW,43.19055637,-101.336539,M,NAD83, 2975,111,NGVD29,10140203
USGS,431127100235201, 37N26W10CBDC,GW,43.1908391,-100.3981862,F,NAD83, 2480,  5,NGVD29,10150006
USGS,431127100440201, 37N29W10D,GW-TH,43.1908384,-100.7343077,T,NAD83, 2832, 25,NGVD29,10150006
USGS,431127100532801, 37N30W 8DACC,GW,43.1872222,-100.8930556,R,NAD83, 2880, 10,NGVD29,10140203
USGS,431128100410101, 37N28W 7C,GW-TH,43.19056078,-100.6851395,M,NAD83, 2825,  5,NGVD29,10150006
USGS,431128100513101, 37N30W 8DCAA,GW,43.1858333,-100.895,R,NAD83, 2718, 10,NGVD29,10140203
USGS,431128101173601, 37N33W12CB,GW,43.19111249,-101.2937613,T,NAD83, 3034, 10,NGVD29,10140203
USGS,431129101201501, 37N33W 9DA2,GW,43.19138966,-101.3379279,T,NAD83, 2965, 20,NGVD29,10140203
USGS,431130100234301, 37N26W 9DAC,GW,43.1916724,-100.3956862,T,NAD83, 2480,  5,NGVD29,10150006
USGS,431131100301901, 37N27W10CACB,GW,43.1919502,-100.5056892,S,NAD83, 2522,  1,NGVD29,10150006
USGS,431131100580701, 37N31W10DBBB,GW,43.19194927,-100.969037,T,NAD83, 2530, 20,NGVD29,10140203
USGS,431132100052501, 97N78W29AD,GW,43.1922265,-100.0906778,T,NAD83, 2400, 10,NGVD29,10150006
USGS,431133100402101, 37N28W 7DABD,GW,43.19250525,-100.6729169,S,NAD83, 2796,  5,NGVD29,10150006
USGS,431133100402201, 37N29W13CBCD,GW,43.19250515,-100.706529,S,NAD83, 2796,  5,NGVD29,10150006
USGS,431133101262801, 37N35W10DDAA,GW,43.18944395,-101.4354277,S,NAD83, 3000.00, 30,NGVD29,10140203
USGS,431134099533001, 97N 77W 25A,GW,43.19277778,-99.8916667,S,NAD83, 2379,  5,NGVD29,10150006
USGS,431135100150601, 37N25W11CBB,GW,43.1930613,-100.2520711,M,NAD83, 2388,  5,NGVD29,10150006
USGS,431135100152401, 37N25W10DABA,GW,43.1930613,-100.2570713,S,NAD83, 2381,  1,NGVD29,10150006
USGS,431135100452201, 37N29W 9DBBD,GW,43.19305556,-100.7561111,R,NAD83, 2855, 10,NGVD29,10140203
USGS,431135100540201, 37N30W 8CABA,GW,43.1925,-100.9013889,R,NAD83, 2890, 10,NGVD29,10140203
USGS,431136101200901,37N34W09AAAA (BT-76B),GW,43.193333,-101.335833,T,NAD83,2978.0,8.0,NGVD29,101402030303
USGS,431137100185301, 37N25W 7DAAD,GW,43.19445019,-100.3131839,F,NAD83, 2333,  5,NGVD29,10150006
USGS,431137100310801, 37N27W 9DBB,GW,43.1936168,-100.5193008,T,NAD83, 2535, 10,NGVD29,10150006
USGS,431138100441601, 37N29W10DBBB,GW,43.1933333,-100.7377778,R,NAD83, 2818,  5,NGVD29,10150006
USGS,431138101200801, 37N34W 9ADDD,GW,43.1938896,-101.3359834,S,NAD83, 2980, 20,NGVD29,10140203
USGS,431139100311501, 37N27W 9CAAA,GW,43.19417236,-100.5212453,F,NAD83, 2540,  5,NGVD29,10150006
USGS,431139100540201, 37N30W 5BDCD,GW,43.2011111,-100.9025,R,NAD83, 2885, 10,NGVD29,10140203
USGS,431139100541501, 37N30W 8BCDC,GW,43.1947222,-100.9038889,R,NAD83, 2884, 10,NGVD29,10140203
USGS,431139100541502, 37N30W 8BCD,GW-TH,43.19416667,-100.9041667,R,NAD83, 2857, 10,NGVD29,10140203
USGS,431140100430901, 37N29W11ACBD,GW,43.1944495,-100.7176405,M,NAD83, 2800,  5,NGVD29,10150006
USGS,431140101054001, 37N32W10BCDA,GW,43.1944481,-101.0948717,S,NAD83, 2991,  1,NGVD29,10140203
USGS,431141099560101, 97N77W27A,GW,43.1947252,-99.9340072,M,NAD83, 2328, 10,NGVD29,10150006
USGS,431141100422501, 37N29W12BCDD,GW,43.19472736,-100.7045846,S,NAD83, 2825,5,NGVD29,10150006
USGS,431141100464301, 37N29W 8BDDD,GW,43.1947222,-100.7794444,R,NAD83, 2843, 10,NGVD29,10140203
USGS,431142101163101, 37N33W 7CCC,GW,43.18639066,-101.275428,M,NAD83, 3035.00, 60,NGVD29,10140203
USGS,431143100262701, 37N26W 7ACCC,GW,43.1952835,-100.441243,S,NAD83, 2473,  1,NGVD29,10150006
USGS,431143100333601, 37N27W 7BDDD,GW,43.19528335,-100.5604132,S,NAD83, 2615,  1,NGVD29,10150006
USGS,431143100361001, 37N28W11BDDC,GW,43.1952832,-100.6031924,S,NAD83, 2725,  1,NGVD29,10150006
USGS,431143100513501, 37N30W10BDBD,GW,43.1958333,-100.86,R,NAD83, 2800, 20,NGVD29,10140203
USGS,431143100531901, 37N30W 8ADDA,GW,43.19527778,-100.8886111,R,NAD83, 2895, 10,NGVD29,10140203
USGS,431144100161701, 37N25W10BCCA,GW,43.19556129,-100.2717939,F,NAD83, 2412, 10,NGVD29,10150006
USGS,431144100161901, 37N25W10BCCB,GW,43.19556129,-100.2723495,F,NAD83, 2410,  5,NGVD29,10150006
USGS,431144100514001, 37N30W10BDB,GW,43.19556045,-100.8615338,F,NAD83, 2800, 20,NGVD29,10140203
USGS,431144101153601, 37N33W 7A,GW,43.19555726,-101.260428,T,NAD83, 3014, 20,NGVD29,10140203
USGS,431144101233401, 37N34W 7BC,GW,43.19555545,-101.3932056,T,NAD83, 2970, 45,NGVD29,10140203
USGS,431145100350201, 37N28W12BDB,GW,43.1972277,-100.5848585,M,NAD83, 2680,100,NGVD29,10150006
USGS,431145101173401, 37N34W12B(2),GW,43.19583458,-101.2932057,S,NAD83,,,,10140203
USGS,431146099512601, 97N 76W 29AB,GW,43.1961111,-99.8572222,S,NAD83, 2404,  5,NGVD29,10150006
USGS,431146099520101, 97N 76W 29BB,GW,43.1961111,-99.8669444,S,NAD83, 2402,  5,NGVD29,10150006
USGS,431146100133901, 37N25W12BDBC,GW,43.1961166,-100.2279038,S,NAD83, 2423,  1,NGVD29,10150006
USGS,431146100480001, 37N29W 7BDAC,GW,43.19611605,-100.8004209,S,NAD83, 2830,  1,NGVD29,10140203
USGS,431146100513401, 37N30W10BDA,GW,43.196116,-100.859867,F,NAD83, 2800, 20,NGVD29,10140203
USGS,431147099520201, 97N76W29BB,GW,43.19639144,-99.8676169,T,NAD83, 2391, 10,NGVD29,10150006
USGS,431147101161501, 37N33W 7BBD,GW,43.1963904,-101.2712613,T,NAD83, 3054, 25,NGVD29,10140203
USGS,431147101202601, 37N34W 9AAC,GW,43.19638947,-101.3409834,T,NAD83, 2985, 25,NGVD29,10140203
USGS,431148101165001, 37N33W 7ABD,GW,43.1983349,-101.2626502,T,NAD83, 3018.00, 15,NGVD29,10140203
USGS,431148101172401, 37N33W 7BBD2,GW,43.198057,-101.272928,T,NAD83, 3068.00, 15,NGVD29,10140203
USGS,431148101174001, 37N34W12BBC,GW,43.19666786,-101.2948724,T,NAD83, 3047, 25,NGVD29,10140203
USGS,431148101195101, 37N34W10BBD,GW,43.1980562,-101.3312612,S,NAD83, 2985, 15,NGVD29,10140203
USGS,431149100462301, 37N29W 8AADC,GW,43.19944444,-100.7694444,R,NAD83, 2810, 10,NGVD29,10140203
USGS,431149101172801, 37N34W12B,GW,43.19694568,-101.291539,S,NAD83, 3035, 50,NGVD29,10140203
USGS,431149101172901, 37N34W12B (2),GW,43.19694568,-101.2918168,M,NAD83, 3035, 60,NGVD29,10140203
USGS,431149101213701, 37N34W 8A,GW,43.19694444,-101.3602778,F,NAD83,,,,10140203
USGS,431150100244001, 37N26W 9BBBD,GW,43.20028349,-100.4098533,F,NAD83, 2447, 25,NGVD29,10150006
USGS,431150100534401, 37N30W 8ACBA,GW,43.19722707,-100.8959792,F,NAD83, 2864, 10,NGVD29,10140203
USGS,431150100534402, 37N30W 8ACBA2,GW,43.19722707,-100.8959792,M,NAD83, 2858, 10,NGVD29,10140203
USGS,431151101205701, 37N34W 9BACB,GW,43.1975004,-101.3495945,S,NAD83, 2986, 20,NGVD29,10140203
USGS,431153100461801, 37N29W 8ACAA,GW,43.19805556,-100.7716667,R,NAD83, 2820, 10,NGVD29,10140203
USGS,431154099574501, 97N 77W 21CDCC,GW-TH,43.1983333,-99.9625,S,NAD83, 2371,  5,NGVD29,10150006
USGS,431154100171501, 37N25W 9BACC,GW,43.19833906,-100.2879054,S,NAD83, 2404,  1,NGVD29,10150006
USGS,431155100243401, 37N26W 9BBCD,GW,43.1986168,-100.4098533,F,NAD83, 2454,  5,NGVD29,10150006
USGS,431155100461501, 37N29W 8ACAA2,GW,43.1986111,-100.7708333,R,NAD83, 2820, 10,NGVD29,10140203
USGS,431156099521201, 97N76W19DDDD,GW,43.1988914,-99.8703948,T,NAD83, 2380.00,5,NGVD29,10150006
USGS,431156099521701,97N76W19DDDD2 (TR-78B),GW,43.198889,-99.871389,T,NAD83,2390.0,10.0,NGVD29,101500060801
USGS,431156101105801, 37N33W11AAB,GW,43.1991692,-101.1815387,T,NAD83, 3153, 20,NGVD29,10140203
USGS,431156101204401, 37N34W 9AB,GW,43.1988893,-101.3459834,F,NAD83,,,,10140203
USGS,431157100240601, 37N26W 9BADA,GW,43.19917239,-100.4020753,S,NAD83, 2455,  1,NGVD29,10150006
USGS,431157101201701, 37N34W 4DDD,GW,43.2011116,-101.3362612,S,NAD83, 2985, 50,NGVD29,10140203
USGS,431158100461001,37N29W 8AADA,GW,43.19944444,-100.7694444,R,NAD83, 2826,4.3,NAVD88,10140203
USGS,431158100461002,"37N29W 8AADA2 RST GW WELL R-26 NR ROSEBUD, SD",GW,43.199444,-100.769444,R,NAD83,2823.91,0.08,NAVD88,101402030406
USGS,431158101073801, 37N32W 8ABBB,GW,43.1994476,-101.1276496,S,NAD83, 3019, 10,NGVD29,10140203
USGS,431159100412101, 37N28W 7BBBC,GW-TH,43.19972736,-100.6895841,S,NAD83, 2793,  5,NGVD29,10150006
USGS,431159100412102, 37N28W 7BBBC2,GW,43.19972736,-100.6895841,S,NAD83, 2793,  5,NGVD29,10150006
USGS,431159100412103, 37N28W 7BBBC3,GW,43.19972736,-100.6895841,S,NAD83, 2793,  5,NGVD29,10150006
USGS,431200099564601, 97N 77W 22DD,GW,43.2,-99.9461111,S,NAD83, 2331,  5,NGVD29,10150006
USGS,431200101034801, 37N32W11ABA,GW,43.1991706,-101.0659826,T,NAD83, 3060,10,NGVD29,10140203
USGS,431200101202701, 37N34W 9AAAA2,GW,43.20000046,-101.3412612,S,NAD83, 2978, 10,NGVD29,10140203
USGS,431201100470801,37N 29W 8BBBB1,GW,43.20027778,-100.7856389,5,NAD83, 2883,  5,NGVD29,10140203
USGS,431201101221701, 37N34W 5CCC,GW,43.2016666,-101.3748723,F,NAD83, 3000.00, 15,NGVD29,10140203
USGS,431202100225401, 37N26W10BAA,GW,43.20056127,-100.3820747,F,NAD83, 2449,  5,NGVD29,10150006
USGS,431202100243701, 37N26W 9BBB,GW,43.20056127,-100.4106866,T,NAD83, 2436, 10,NGVD29,10150006
USGS,431202100243702, 37N26W 9BBB2,GW,43.20056127,-100.4106866,T,NAD83, 2436, 10,NGVD29,10150006
USGS,431203100135901, 37N25W12BBBB,GW-TH,43.20083889,-100.2334595,F,NAD83, 2402,  5,NGVD29,10150006
USGS,431203100135902, 37N25W12BBBB2,GW,43.20083889,-100.2334595,S,NAD83, 2403,  5,NGVD29,10150006
USGS,431203100541501, 37N30W 5BDCD2,GW,43.2008333,-100.9041667,R,NAD83, 2850, 10,NGVD29,10140203
USGS,431203101130401, 37N33W 4DDDD,GW,43.2008354,-101.2182056,S,NAD83, 3090, 10,NGVD29,10140203
USGS,431203101200801, 37N34W 9AAAA3,GW,43.20083384,-101.3359834,S,NAD83, 2978, 10,NGVD29,10140203
USGS,431204100541301, 37N30W 8CABB,GW,43.2011111,-100.9036111,R,NAD83, 2868, 10,NGVD29,10140203
USGS,431206100451501, 37N29W 4DCDD,GW,43.2025,-100.7552778,R,NAD83, 2867, 10,NGVD29,10140203
USGS,431206100472401, 37N29W 6DDDC,GW,43.20166667,-100.79,R,NAD83, 2878, 10,NGVD29,10140203
USGS,431207100452501, 37N29W 4DCCC,GW,43.20194444,-100.7569444,R,NAD83, 2865, 10,NGVD29,10140203
USGS,431207101173801, 37N34W 1CC,GW,43.20194549,-101.2943168,F,NAD83,,,,10140203
USGS,431208100380701, 37N28W 4DDCC,GW,43.2022275,-100.6356935,S,NAD83, 2783,  5,NGVD29,10150006
USGS,431208100445701, 37N29W 4DDDA,GW,43.2022222,-100.7491667,R,NAD83, 2849,  5,NGVD29,10140203
USGS,431208101162901, 37N33W 6CC,GW,43.2022235,-101.2751502,F,NAD83,,,,10140203
USGS,431209100194801, 37N25W 6CCCD,GW,43.2025057,-100.3304066,F,NAD83, 2364,  5,NGVD29,10150006
USGS,431209100195101, 37N25W 6CCCB,GW,43.2025057,-100.33124,F,NAD83, 2363,  5,NGVD29,10150006
USGS,431209100323901, 37N27W 5CDCC,GW,43.20250556,-100.5445794,S,NAD83, 2564,  1,NGVD29,10150006
USGS,431209100460401, 37N29W 4CCCC,GW,43.2025,-100.7677778,R,NAD83, 2860, 10,NGVD29,10140203
USGS,431211100194501, 37N25W 6CCC,GW,43.20306126,-100.3295733,T,NAD83, 2369, 10,NGVD29,10150006
USGS,431211100194502, 37N25W 6CCC2,GW,43.20306126,-100.3295733,T,NAD83, 2369, 10,NGVD29,10150006
USGS,431211100540701, 37N30W 8BDC,GW,43.20138889,-100.9041667,R,NAD83, 2880, 20,NGVD29,10140203
USGS,431212100280601, 37N27W 1CC,GW,43.203339,-100.4687438,T,NAD83, 2474, 10,NGVD29,10150006
USGS,431212100472901, 37N29W 6DDBD,GW,43.2033333,-100.7913889,R,NAD83, 2868, 10,NGVD29,10140203
USGS,431213099533001, 97N 77W 24DA,GW,43.2036111,-99.8916667,S,NAD83, 2389,  5,NGVD29,10150006
USGS,431213100420301, 37N29W 1CDAC,GW,43.20361618,-100.7012512,S,NAD83, 2765,  5,NGVD29,10150006
USGS,431213100530301, 37N30W 4CCAB,GW,43.20638889,-100.8819444,R,NAD83, 2855, 10,NGVD29,10140203
USGS,431213100580101, 37N31W 3DB,GW,43.2036158,-100.9673701,T,NAD83, 2510, 20,NGVD29,10140203
USGS,431213101151301, 37N33W 5C,GW,43.20361268,-101.2526502,M,NAD83, 3127.00, 75,NGVD29,10140203
USGS,431214100541201, 37N30W27DCDD,GW,43.20388889,-100.9033333,R,NAD83, 2880, 10,NGVD29,10140203
USGS,431214101210001, 37N34W 4CCA,GW,43.2038891,-101.3504279,T,NAD83, 2988, 25,NGVD29,10140203
USGS,431214101213701, 37N34W 5D,GW,43.20388897,-101.3607056,S,NAD83, 2975, 30,NGVD29,10140203
USGS,431215100225801, 37N26W 3CDA,GW,43.20417236,-100.3831859,M,NAD83, 2444,  5,NGVD29,10150006
USGS,431215101191001, 37N34W 3DDB,GW,43.2041673,-101.3198724,T,NAD83, 3038, 25,NGVD29,10140203
USGS,431216101202401, 37N34W 4D,GW,43.20444478,-101.3404279,M,NAD83, 2986,111,NGVD29,10140203
USGS,431217100454501, 37N29W 4CDBB,GW,43.2047222,-100.7630556,R,NAD83, 2835, 10,NGVD29,10140203
USGS,431220099513601, 97N 76W 20BDDD,GW,43.20555556,-99.86,S,NAD83, 2455,  5,NGVD29,10150006
USGS,431220099521101, 97N76W20BCCC1,GW,43.2055611,-99.8697194,F,NAD83, 2463, 10,NAVD88,10150006
USGS,431220100142701, 37N25W 2DDCD,GW,43.20556117,-100.2412374,S,NAD83, 2394,  1,NGVD29,10150006
USGS,431221101161601, 37N33W 6CA/B,GW,43.2058333,-101.2711111,F,NAD83,,,,10140203
USGS,431222101093501, 37N33W 1DAA,GW,43.2061137,-101.1654275,T,NAD83, 3104, 20,NGVD29,10140203
USGS,431222101103301, 37N33W 1CBBD,GW,43.20611356,-101.1762609,S,NAD83, 3108, 10,NGVD29,10140203
USGS,431222101195901, 37N33W 3CB,GW,43.2061115,-101.3334835,T,NAD83, 2968, 20,NGVD29,10140203
USGS,431223100430701, 37N29W 2DBCB,GW,43.20639388,-100.7190295,S,NAD83, 2772,  5,NGVD29,10150006
USGS,431223100525401, 37N30W 4CABC,GW,43.20639366,-100.8820899,S,NAD83, 2835,  1,NGVD29,10140203
USGS,431223101201501, 37N34W 4DA,GW,43.2055559,-101.3379279,S,NAD83, 2978, 15,NGVD29,10140203
USGS,431224100182401, 37N25W 5CACD,GW,43.2050057,-100.3067948,S,NAD83, 2377,20,NGVD29,10150006
USGS,431225100300201, 37N26W 3DBCB,GW,43.2069501,-100.3817969,S,NAD83, 2563,  1,NGVD29,10150006
USGS,431226099531301, 97N 76W 19BC,GW,43.2072222,-99.8869444,S,NAD83, 2405,  5,NGVD29,10150006
USGS,431226099531302, 97N76W19BC,GW,43.20721944,-99.8869389,F,NAD83, 2405, 10,NAVD88,10150006
USGS,431226100224201, 37N26W 3DBD,GW,43.20611679,-100.3781857,F,NAD83, 2437,  5,NGVD29,10150006
USGS,431226100275701, 37N27W 1CABC,GW,43.20722788,-100.4662438,S,NAD83, 2481,  1,NGVD29,10150006
USGS,431227100092601, 97N79W23BD,GW,43.20750479,-100.157624,T,NAD83, 2505, 10,NGVD29,10150006
USGS,431227100480901, 37N29W 6CABB,GW,43.20777778,-100.8025,R,NAD83, 2823, 10,NGVD29,10140203
USGS,431227101214901, 37N34W 6DAAB,GW,43.20749975,-101.3768168,S,NAD83, 2985, 20,NGVD29,10140203
USGS,431228100535501, 37N30W 5,GW,43.21138889,-100.8933333,R,NAD83, 2875, 10,NGVD29,10140203
USGS,431228101063001, 37N32W 4BDDD,GW,43.20778105,-101.1087605,S,NAD83, 3079,  1,NGVD29,10140203
USGS,431229100132501, 37N25W 1CAAA,GW,43.20806099,-100.2240147,S,NAD83, 2487,  1,NGVD29,10150006
USGS,431229100535101, 37N30W 5BAAC,GW,43.2136111,-100.8997222,R,NAD83, 2875, 10,NGVD29,10140203
USGS,431229100545101, 37N30W 6ACDD,GW,43.20805556,-100.9141667,R,NAD83, 2902, 10,NGVD29,10140203
USGS,431230101163601, 37N34W 1ADD,GW,43.2083344,-101.2770946,T,NAD83, 3084.00, 30,NGVD29,10140203
USGS,431230101195001, 37N34W10B2,GW,43.1969451,-101.3309834,M,NAD83, 2993.00, 60,NGVD29,10140203
USGS,431230101211001, 37N34W 4BCCA,GW,43.20833338,-101.3532057,S,NAD83, 3001, 20,NGVD29,10140203
USGS,431231100471801, 37N29W 6ADDD,GW,43.2086111,-100.7869444,R,NAD83, 2872,  1,NGVD29,10140203
USGS,431231100475301, 37N29W 6DD,GW,43.20167157,-100.7912539,T,NAD83, 2875, 20,NGVD29,10140203
USGS,431232100115401, 37N29W 3BDDD,GW,43.20889377,-100.7487527,S,NAD83, 2809,  5,NGVD29,10150006
USGS,431233101170101, 37N34W 1ACBD,GW,43.2091676,-101.284039,T,NAD83, 3051, 25,NGVD29,10140203
USGS,431234100512101, 37N30W 3ACBC,GW,43.20944444,-100.8558333,R,NAD83, 2600, 10,NGVD29,10140203
USGS,431234100543901, 37N30W 6ADBD,GW,43.20416667,-100.9027778,R,NAD83, 2880, 10,NGVD29,10140203
USGS,431234100574401, 37N31W 3ADAC,GW,43.2094491,-100.9626477,F,NAD83, 2512, 10,NGVD29,10140203
USGS,431235101230801, 37N33W 6BD,GW,43.20972178,-101.3859834,T,NAD83, 3007, 15,NGVD29,10140203
USGS,431236100172601, 37N25W 4BCCA,GW,43.21000568,-100.290961,S,NAD83, 2467,  1,NGVD29,10150006
USGS,431236100260101, 37N26W 6ADDB,GW,43.21000565,-100.4340207,F,NAD83, 2464,  5,NGVD29,10150006
USGS,431236100260102, 37N26W 6ADDB2,GW,43.21000565,-100.4340207,T,NAD83, 2464,  5,NGVD29,10150006
USGS,431236101075501, 37N32W 5BDBB,GW,43.2100029,-101.1323717,S,NAD83, 3040,  1,NGVD29,10140203
USGS,431237099484401, 97N76W22AA,GW,43.2102798,-99.8126158,T,NAD83, 2440, 10,NGVD29,10150006
USGS,431237100375401, 37N28W 4ADDA,GW,43.210283,-100.6320823,S,NAD83, 2752,  5,NGVD29,10150006
USGS,431238100261601, 37N26W 6ACDB,GW,43.2105612,-100.4381874,S,NAD83, 2457,  1,NGVD29,10150006
USGS,431238100490301, 37N30W 1ACB,GW,43.2111111,-100.8166667,R,NAD83, 2740,10,NGVD29,10140203
USGS,431238101165701, 37N34W 1ACA,GW,43.2105565,-101.2829279,T,NAD83, 3084, 15,NGVD29,10140203
USGS,431239099501501, 97N 76W 21AB,GW,43.2108333,-99.8375,S,NAD83,2420,1.6,NAVD88,10140204
USGS,431239099520101, 97N 76W 20BB,GW,43.2108333,-99.8669444,S,NAD83,2447,1.6,NAVD88,10140204
USGS,431239099531301, 97N 76W 19BB,GW,43.2108333,-99.8869444,S,NAD83, 2447,  5,NGVD29,10150006
USGS,431239099575701, 97N 77W 21BB 1,GW,43.2108333,-99.9658333,S,NAD83, 2350,  5,NGVD29,10150006
USGS,431239099575702, 97N 77W 21BB 2,GW,43.2108333,-99.9658333,S,NAD83, 2350,  5,NGVD29,10150006
USGS,431239100001701, 97N77W19BB,GW,43.21083658,-100.0051199,T,NAD83, 2319, 10,NGVD29,10150006
USGS,431239100252101, 37N26W 5BDAD,GW,43.21083898,-100.4229092,M,NAD83, 2445,  5,NGVD29,10150006
USGS,431239100252103, 37N26W 5BDD3,GW,43.21083898,-100.4229092,T,NAD83, 2445, 10,NGVD29,10150006
USGS,431239100544501, 37N30W 6A,GW,43.2108333,-100.9125,R,NAD83, 2889, 10,NGVD29,10140203
USGS,431239100574401, 37N31W 3A,GW,43.21083799,-100.9626477,M,NAD83, 2500, 20,NGVD29,10140203
USGS,431239101085401, 37N32W 6BDAA,GW,43.210836,-101.1487607,S,NAD83, 3039, 10,NGVD29,10140203
USGS,431239101120401, 37N33W 3ADBB,GW,43.21083535,-101.2015388,S,NAD83, 3098, 10,NGVD29,10140203
USGS,431239101202401, 37N34W 4ACA,GW,43.21083348,-101.3404279,S,NAD83, 3001, 20,NGVD29,10140203
USGS,431240100050001, 97N78W21BB,GW,43.2111151,-100.0837332,T,NAD83, 2337, 10,NGVD29,10150006
USGS,431240100250501, 37N26W 5ACAC,GW,43.21111675,-100.4184647,F,NAD83, 2436,  5,NGVD29,10150006
USGS,431240100250601, 37N26W 5ACAC2,GW,43.21111675,-100.4187425,F,NAD83, 2437,  5,NGVD29,10150006
USGS,431240100252102, 37N26W 5BDAD2,GW,43.21111675,-100.4229092,F,NAD83, 2450,  5,NGVD29,10150006
USGS,431241100211201, 37N26W 2ADA,GW,43.21139455,-100.3537406,T,NAD83, 2380, 10,NGVD29,10150006
USGS,431241100535301, 37N30W 5BDD,GW,43.20888889,-100.8991667,R,NAD83, 2880,10,NGVD29,10140203
USGS,431242100252101, 37N26W 5BDAA,GW,43.2116723,-100.4229092,T,NAD83, 2451, 10,NGVD29,10150006
USGS,431242101014001, 37N31W 6ABCD,GW,43.2116709,-101.0282044,S,NAD83, 2933,  1,NGVD29,10140203
USGS,431243099553601, 97N77W23BBBB,GW,43.21194718,-99.9270627,S,NAD83, 2340, 10,NGVD29,10150006
USGS,431243100404501, 37N28W 6ACBB,GW,43.2119495,-100.6795838,S,NAD83, 2807,  5,NGVD29,10150006
USGS,431243100532401, 37N30W 5AADD,GW,43.21194444,-100.89,R,NAD83, 2850., 10,NGVD29,10140203
USGS,431244099521001, 97N 76W 20BBBB,GW,43.2122222,-99.8694444,S,NAD83, 2446,  5,NGVD29,10150006
USGS,431244100210801, 37N26W 2ADAA2,GW,43.21222788,-100.3526295,F,NAD83, 2382,  5,NGVD29,10150006
USGS,431244100265401, 37N26W 6BBCD,GW,43.21222785,-100.4487433,T,NAD83, 2464,  5,NGVD29,10150006
USGS,431244100584001, 37N31W 3BBCA,GW,43.21222685,-100.9782036,S,NAD83, 2872,  1,NGVD29,10140203
USGS,431245099513701, 97N76W20BAAA,GW,43.2125,-99.8602806,F,NAD83, 2419, 10,NAVD88,10140204
USGS,431245099520601, 97N76W17BBBB,GW,43.21250237,-99.868728,T,NAD83, 2396.00,5,NGVD29,10150006
USGS,431245100210801, 37N26W 2ADAA,GW,43.21250565,-100.3526295,T,NAD83, 2383,  5,NGVD29,10150006
USGS,431245100320601, 37N27W 5A,GW,43.2125055,-100.5354126,M,NAD83, 2593,  5,NGVD29,10150006
USGS,431245101023001,37N32W 1AA,GW,43.21250406,-101.0420934,T,NAD83, 2945,5.4,NAVD88,10140203
USGS,431246099524701, 97N 76W 18CDDD,GW,43.21277778,-99.8797222,S,NAD83, 2461,  5,NGVD29,10150006
USGS,431246100135001, 37N25W 1BBDC,GW,43.21278326,-100.2309594,S,NAD83, 2476,  1,NGVD29,10150006
USGS,431246100323801, 37N27W 5BACC,GW,43.21278325,-100.5443017,S,NAD83, 2606,  1,NGVD29,10150006
